,R_sub,I_sub,t_sub,R_subpop,I_subpop,t_subpop,R_glob,I_glob,t_glob
0,0.8289307253674518,0.08714647387316826,9.746138263197624,0.832169541463243,0.09220440575137287,9.158646853786282,0.8299760332036072,0.09171231260016054,9.173647540527048
1,0.8283549566687305,0.08688554614801276,9.948266602488683,0.8320973152354472,0.0923683934664942,9.29685678227102,0.8295208455398914,0.09182777328069024,9.314740120758296
2,0.8278227335982838,0.08669335791341781,10.139088175071752,0.8320291582270076,0.0925326526478541,9.43511279239383,0.8290873424413229,0.09195244652855294,9.455837718849063
3,0.8273275808615818,0.08656211377464487,10.321048103042672,0.8319648539859987,0.0926971544544675,9.57341466835557,0.8286748302711204,0.09208581278404675,9.596939486619789
4,0.8268791738296695,0.08649911444460809,10.495547845008476,0.8319041960408691,0.09286196923560923,9.711762180547904,0.828282602748336,0.09223137858688948,9.738044651799127
5,0.8264617765480154,0.0864600577958681,10.6635731370135,0.8318469876234548,0.09302614927490165,9.850155085252867,0.8279099452984339,0.09238888720065142,9.879152515863092
6,0.826072829021185,0.08643322897001837,10.82710010628277,0.8317930413760491,0.09319062051549469,9.988593124461353,0.8275561390642597,0.09255541735944073,10.020262451544674
7,0.8257228160611007,0.0864392548198605,10.985759175073792,0.8317421790464253,0.09335480526402903,10.12707602580011,0.8272204645759832,0.09272662969819542,10.161373900065717
8,0.8253905584696807,0.08641579739557956,11.14089858267592,0.8316942311742698,0.09351846639026147,10.265603502556878,0.826902205082411,0.0929022174864827,10.30248636813655
9,0.8251918880072315,0.08640832132859114,11.242599851918214,0.8316638052302365,0.09362732378945524,10.357979769818048,0.8266993556377108,0.09302160939012617,10.396561697967353
10,0.8249051291248805,0.08638988828860385,11.392837272532194,0.8316203610755827,0.0937903671788925,10.496580863247754,0.8264085451030262,0.09320376175815696,10.537674936778108
11,0.8246452112905135,0.08636856314156391,11.540757288382183,0.8315794200320796,0.09395333186721676,10.635225698537543,0.826133273298699,0.09338925660259434,10.678788175115777
12,0.8244020885060733,0.08635042126886279,11.686725220607887,0.8315408421317707,0.09411795293167705,10.773913937942392,0.8258728566674765,0.09357786112058374,10.81990113143804
13,0.8241825155760225,0.08635305090130437,11.831173892408788,0.8315044947016164,0.09428193713213284,10.912645230516828,0.8256266256829653,0.09377080928977392,10.961013573725314
14,0.8239796456710979,0.08633358077965678,11.974100534415427,0.8314702520485568,0.09444551675627869,11.051419212523781,0.8253939264465581,0.09397046881753197,11.10212531584313
15,0.8237950751762573,0.08631782677553622,12.11548527794946,0.8314379951500306,0.09460876601302498,11.190235507884736,0.8251741220275461,0.09417219384929684,11.24323621389226
16,0.823621275681539,0.08629957225233884,12.255722317150214,0.8314076113510228,0.09477124284056156,11.329093728664521,0.8249665935640413,0.09437538702324899,11.384346162572246
17,0.8235130953444585,0.08629592783406421,12.348838405512799,0.8313883432211293,0.09487955682412968,11.421688971026583,0.8248347641753402,0.09451135676607134,11.478418898215565
18,0.8233650176980879,0.08629081589456514,12.487903663231283,0.8313608472716533,0.09504106808812723,11.56061617485945,0.8246463721662124,0.09471607598144831,11.619527124069714
19,0.8232295095869913,0.08629483496227991,12.626274170323295,0.8313349529168517,0.09520228917026724,11.699584215625908,0.8244687002049141,0.09492165859143878,11.760634281288084
20,0.8230983323941201,0.08629489462935937,12.764117496483768,0.8313105683841157,0.09536250250622322,11.838592666466672,0.8243012017205189,0.09512781078077015,11.90174037582952
21,0.8229858906459002,0.0862968332027948,12.901013044139898,0.8312876069622247,0.09552225643101857,11.977641091220102,0.8241433507138761,0.09533432975548052,12.042845436121166
22,0.8228770759894201,0.0862974998646083,13.037577612716472,0.8312659867473097,0.09568151152526112,12.116729045002284,0.8239946418397992,0.0955413332298666,12.183949509901359
23,0.8227778601212973,0.0862879988250139,13.173438491917512,0.8312456303984301,0.09584013843292194,12.255856074789975,0.8238545903656257,0.09574809327702909,12.32505266120157
24,0.8226859377133855,0.08630125651211161,13.309007263571132,0.8312264649028144,0.09599801732751112,12.395021720003383,0.8237227320211943,0.09595797394348177,12.466154967478458
25,0.8226262310796366,0.08630940462601294,13.399331133358505,0.8312143152991112,0.09610270307324965,12.487820039204225,0.8236391580893003,0.09609837792452768,12.560222745384602
26,0.8225459788658108,0.08632497112674262,13.534304243224408,0.831196983354559,0.09625943332751992,12.627049001261014,0.8235199780174589,0.09630876986243486,12.701323843363669
27,0.8224726627165987,0.08633897540690638,13.668996323152596,0.8311806670407195,0.09641539356311035,12.76631531797944,0.8234078509488002,0.09651922386787336,12.842424348427409
28,0.8224064203872815,0.08636365538614121,13.803542996907005,0.8311653073610511,0.09657060144214048,12.905618505986176,0.8233023849706992,0.0967292042825863,12.983524365350853
29,0.8223427154887203,0.0863950532674113,13.9377538906589,0.8311508486773268,0.09672534599826824,13.044958076996666,0.823203206886339,0.09693957014643428,13.124624001134974
30,0.8222855222039465,0.0864308323724315,14.071624929830186,0.8311372385277487,0.09687936774180995,13.184333538354437,0.8231099616878577,0.09714958226964639,13.2657233630941
31,0.8222299898063997,0.08646593364399452,14.20530274324073,0.8311244274537273,0.09703252492406939,13.323744393557483,0.8230223119968736,0.0973589563671562,13.40682255711459
32,0.8221811562146195,0.08650494972490541,14.338948345087546,0.831112368835067,0.0971847201011391,13.463190142771062,0.8229399374801966,0.09756731779258564,13.547921686081413
33,0.8221513819128218,0.08653129829670787,14.42790180784177,0.8311047259828819,0.09728622311925098,13.556173113011743,0.8228878010607288,0.09770617438648455,13.641987784767759
