,R_sub,I_sub,t_sub,R_subpop,I_subpop,t_subpop,R_glob,I_glob,t_glob
0,0.8272415088526146,0.08743788735440874,8.920624639876229,0.8320900367215256,0.09181062266420723,8.736051936887566,0.8295995248207381,0.09047644996595328,8.73367411964347
1,0.8259929002943572,0.08647553008958278,9.105910935724074,0.831933685881034,0.09184003120359038,8.86323016425834,0.828761383428171,0.09030632483532078,8.861947581379109
2,0.824994666446611,0.08574642506266521,9.28760389057083,0.8318091508765846,0.09189013815419926,8.988864893521193,0.8280301235566287,0.09022041245081763,8.989422097736071
3,0.8242021970715747,0.08519920266457684,9.465041016418445,0.8317116648381863,0.0919569600887191,9.112939781091622,0.8273992741588821,0.0902097360796094,9.115963294634648
4,0.8235885405041691,0.08481269633549385,9.638466597400553,0.8316370096949436,0.09203977587337185,9.235447090531284,0.8268617456939121,0.09026866985484197,9.24145012398697
5,0.8231226040583637,0.08455925469389051,9.807705557660254,0.831581485783152,0.09213452783215109,9.356386670219823,0.8264100482833938,0.09036916560298254,9.36577582647064
6,0.8227971578523811,0.08439086181986494,9.97303239592514,0.8315418742928478,0.09224166555285487,9.475764985211166,0.8260364975677764,0.09050336985553752,9.48884844834081
7,0.8225566822256585,0.08432258668298831,10.134017630913286,0.8315153956280165,0.09235862202068859,9.59359420343078,0.8257333995125811,0.0906667543693961,9.610590933852256
8,0.8224225866116356,0.0843157183694178,10.291270432057775,0.8314996661212203,0.09248577799427554,9.709891332830779,0.8254932085996175,0.09085790690659167,9.730940836082286
9,0.8223433799464217,0.08438469396388079,10.444974739973107,0.8314926549603419,0.09262221280365106,9.824677405382454,0.8253086568010208,0.09107020921445526,9.849849703028124
10,0.8223343510941398,0.0844679368221239,10.594922131225516,0.8314926426732495,0.0927670981683032,9.937976705259345,0.8251728531668627,0.09129587357416977,9.967282203032743
11,0.8223656528920471,0.08462119482106356,10.74121537880154,0.8314981820845238,0.09291992121954692,10.049816041405778,0.8250793556348008,0.09153874188300792,10.083215054976671
12,0.8224331272981855,0.08477697835801035,10.884191132048725,0.8315080623079105,0.09308173128629514,10.160224067966395,0.8250222178133363,0.09179215487165113,10.197635825722136
13,0.8225337033282116,0.08496636059735742,11.0239728320401,0.831521276064128,0.09325151046464092,10.269230658918012,0.824996014104072,0.09205394859272355,10.310541651445671
14,0.822654440192943,0.0851524724427632,11.160862390393982,0.8315369904077526,0.09342936650145103,10.376866345048215,0.824995846747051,0.092323387917083,10.42193793195674
15,0.822794393622144,0.08535388733677003,11.294772973629751,0.8315545207991185,0.09361535029906667,10.483161821795639,0.8250173383219581,0.09259939520986045,10.531837038815873
16,0.8229462523965279,0.08555363213567664,11.425473183608208,0.8315733083569247,0.09380940175871305,10.588147535326518,0.8250566130156405,0.09288163801912078,10.640257069740748
17,0.8231136556499046,0.085736255362287,11.553658803806275,0.8315929000646,0.09401125660437636,10.691853351747172,0.825110269643595,0.09316964643353,10.747220673936749
18,0.8232777493708937,0.08595808585856775,11.679076275945828,0.8316129316694513,0.09422111972340332,10.794308310901586,0.825175349037547,0.09346329607942858,10.852753965962682
19,0.8234581631533113,0.08613046147698956,11.802134009567053,0.8316331130006054,0.09443949544362638,10.895540462241174,0.8252492980153696,0.0937625175229859,10.956885539748813
20,0.8236258107384025,0.0863216140223732,11.92322137159302,0.8316532154335285,0.0946653508234159,10.995576776265265,0.8253299317562104,0.0940674945412249,11.059645589491815
21,0.8237980045326389,0.08647497152265002,12.042348511311017,0.8316730612405359,0.09489964134044719,11.094443121465188,0.8254153960294461,0.09437812821799611,11.161065140310766
22,0.823972918613538,0.08664505901852167,12.158797214010242,0.8316925145844368,0.09514226556587366,11.19216429392525,0.8255041303831879,0.09469562265690261,11.261175388622997
23,0.8241401230192298,0.08678336557729345,12.27404886397852,0.8317114739335375,0.09539285915197308,11.288764084994973,0.8255948330946523,0.09501880148316875,11.36000715000407
24,0.8243117482297383,0.08693979058517931,12.386371549247038,0.8317298656985982,0.09565200207469093,11.38426537187988,0.8256864284252301,0.09534876655638419,11.457590410637515
25,0.8224781246432015,0.08585058592516555,8.79213174394075,0.8311618094848141,0.09137954423614075,8.738244460476075,0.8272251669015585,0.08858737532582543,8.710278987268941
26,0.8198090325725107,0.0842595518497812,8.943428416296063,0.8307742049314877,0.09135191858697686,8.866707503952288,0.8255928875056001,0.088027649450037,8.83250450008635
27,0.8175080318261791,0.08292952669307557,9.095214739493176,0.8304536810488209,0.09136709652605504,8.99379851111394,0.8240783087162992,0.08761439062857343,8.954834463889595
28,0.8155521381848462,0.08182373383675363,9.247087970602657,0.8301925802240714,0.09141712819650129,9.11944696610951,0.8226820848726254,0.08737771940851008,9.077133755106994
29,0.8139295023871582,0.08094073267254025,9.39898314078384,0.8299836142422825,0.09149544403833174,9.243597863133088,0.8214037856071744,0.08724457071579003,9.199268558192182
30,0.8125893959388368,0.08022025282801319,9.549735426006242,0.8298199614689153,0.09159739637546586,9.366210818925756,0.8202419026178268,0.0872078218822732,9.321107778575966
31,0.8115178722139018,0.0797201497191603,9.699791949857685,0.8296953311184072,0.09171877449863708,9.487258987150305,0.8191938910948587,0.08727048784243147,9.44252444361012
32,0.810673660917995,0.07940223685564747,9.848322695342304,0.8296039986838329,0.09185624287744015,9.606727838715397,0.8182562442091147,0.08740739837247581,9.563397044111966
33,0.8100237232474796,0.07916250887350942,9.99501005121236,0.8295408172743344,0.09200750163937398,9.724613863225903,0.817424596788034,0.08758912822344525,9.683610765875931
