1.917,0.059817,0,0,0,0,0,0,0
0.062024,2.2203,0.03117,0,0,0,0,0,0
0,0.0094413,1.5001,0.0043357,0,0,0,0,0
0,0,0.070055,1.8023,0.076213,0,0,0,0
0,0,0,0.01146,1.6468,0.049723,0,0,0
0,0,0,0,0.02948,1.5923,0.054573,0,0
0,0,0,0,0,0.07709,1.6863,0.045981,0
0,0,0,0,0,0,0.015262,1.8456,0.015462
0,0,0,0,0,0,0,0.098061,1.8968
